"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/20/2017","AQS","450791001","1","0.025","ppm","23","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"06/21/2017","AQS","450791001","1","0.028","ppm","26","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"06/22/2017","AQS","450791001","1","0.019","ppm","18","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"06/23/2017","AQS","450791001","1","0.027","ppm","25","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"06/24/2017","AQS","450791001","1","0.028","ppm","26","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"06/25/2017","AQS","450791001","1","0.04","ppm","37","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"06/26/2017","AQS","450791001","1","0.051","ppm","47","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"06/27/2017","AQS","450791001","1","0.053","ppm","49","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"06/28/2017","AQS","450791001","1","0.057","ppm","58","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"06/29/2017","AQS","450791001","1","0.056","ppm","54","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"06/30/2017","AQS","450791001","1","0.028","ppm","26","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/01/2017","AQS","450791001","1","0.031","ppm","29","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/02/2017","AQS","450791001","1","0.041","ppm","38","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/03/2017","AQS","450791001","1","0.043","ppm","40","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/04/2017","AQS","450791001","1","0.032","ppm","30","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/05/2017","AQS","450791001","1","0.03","ppm","28","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/06/2017","AQS","450791001","1","0.032","ppm","30","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/07/2017","AQS","450791001","1","0.037","ppm","34","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/08/2017","AQS","450791001","1","0.044","ppm","41","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/09/2017","AQS","450791001","1","0.051","ppm","47","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/10/2017","AQS","450791001","1","0.047","ppm","44","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/11/2017","AQS","450791001","1","0.052","ppm","48","SANDHILL EXPERIMENTAL STATION","14","82.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/12/2017","AQS","450791001","1","0.048","ppm","44","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/13/2017","AQS","450791001","1","0.041","ppm","38","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/14/2017","AQS","450791001","1","0.045","ppm","42","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/15/2017","AQS","450791001","1","0.04","ppm","37","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/20/2017","AQS","450791001","1","0.051","ppm","47","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/21/2017","AQS","450791001","1","0.053","ppm","49","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/22/2017","AQS","450791001","1","0.051","ppm","47","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/23/2017","AQS","450791001","1","0.05","ppm","46","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/24/2017","AQS","450791001","1","0.04","ppm","37","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/25/2017","AQS","450791001","1","0.051","ppm","47","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/26/2017","AQS","450791001","1","0.044","ppm","41","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/27/2017","AQS","450791001","1","0.047","ppm","44","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/28/2017","AQS","450791001","1","0.042","ppm","39","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/29/2017","AQS","450791001","1","0.051","ppm","47","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"07/30/2017","AQS","450791001","1","0.041","ppm","38","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"08/01/2017","AQS","450791001","1","0.05","ppm","46","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"08/17/2017","AQS","450791001","1","0.052","ppm","48","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"08/18/2017","AQS","450791001","1","0.032","ppm","30","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"08/19/2017","AQS","450791001","1","0.05","ppm","46","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"08/20/2017","AQS","450791001","1","0.049","ppm","45","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"08/21/2017","AQS","450791001","1","0.042","ppm","39","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"08/22/2017","AQS","450791001","1","0.043","ppm","40","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"08/23/2017","AQS","450791001","1","0.047","ppm","44","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"08/24/2017","AQS","450791001","1","0.044","ppm","41","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"08/25/2017","AQS","450791001","1","0.047","ppm","44","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"08/26/2017","AQS","450791001","1","0.046","ppm","43","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"08/27/2017","AQS","450791001","1","0.053","ppm","49","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"08/28/2017","AQS","450791001","1","0.044","ppm","41","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"08/29/2017","AQS","450791001","1","0.039","ppm","36","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"08/30/2017","AQS","450791001","1","0.041","ppm","38","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"08/31/2017","AQS","450791001","1","0.027","ppm","25","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/01/2017","AQS","450791001","1","0.022","ppm","20","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/02/2017","AQS","450791001","1","0.047","ppm","44","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/03/2017","AQS","450791001","1","0.044","ppm","41","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/04/2017","AQS","450791001","1","0.056","ppm","54","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/05/2017","AQS","450791001","1","0.044","ppm","41","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/06/2017","AQS","450791001","1","0.034","ppm","31","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/07/2017","AQS","450791001","1","0.042","ppm","39","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/08/2017","AQS","450791001","1","0.047","ppm","44","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/09/2017","AQS","450791001","1","0.043","ppm","40","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/10/2017","AQS","450791001","1","0.032","ppm","30","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/11/2017","AQS","450791001","1","0.026","ppm","24","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/12/2017","AQS","450791001","1","0.026","ppm","24","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/13/2017","AQS","450791001","1","0.039","ppm","36","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/14/2017","AQS","450791001","1","0.045","ppm","42","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/15/2017","AQS","450791001","1","0.039","ppm","36","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/16/2017","AQS","450791001","1","0.041","ppm","38","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/17/2017","AQS","450791001","1","0.04","ppm","37","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/18/2017","AQS","450791001","1","0.039","ppm","36","SANDHILL EXPERIMENTAL STATION","15","88.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/19/2017","AQS","450791001","1","0.04","ppm","37","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/20/2017","AQS","450791001","1","0.047","ppm","44","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/21/2017","AQS","450791001","1","0.051","ppm","47","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/22/2017","AQS","450791001","1","0.052","ppm","48","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/23/2017","AQS","450791001","1","0.053","ppm","49","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/24/2017","AQS","450791001","1","0.035","ppm","32","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/25/2017","AQS","450791001","1","0.047","ppm","44","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/26/2017","AQS","450791001","1","0.035","ppm","32","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/27/2017","AQS","450791001","1","0.046","ppm","43","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/28/2017","AQS","450791001","1","0.06","ppm","67","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/29/2017","AQS","450791001","1","0.05","ppm","46","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"09/30/2017","AQS","450791001","1","0.047","ppm","44","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/01/2017","AQS","450791001","1","0.037","ppm","34","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/02/2017","AQS","450791001","1","0.04","ppm","37","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/03/2017","AQS","450791001","1","0.041","ppm","38","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/04/2017","AQS","450791001","1","0.044","ppm","41","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/05/2017","AQS","450791001","1","0.041","ppm","38","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/06/2017","AQS","450791001","1","0.035","ppm","32","SANDHILL EXPERIMENTAL STATION","13","76.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/07/2017","AQS","450791001","1","0.026","ppm","24","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/08/2017","AQS","450791001","1","0.023","ppm","21","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/09/2017","AQS","450791001","1","0.028","ppm","26","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/10/2017","AQS","450791001","1","0.032","ppm","30","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/11/2017","AQS","450791001","1","0.033","ppm","31","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/12/2017","AQS","450791001","1","0.038","ppm","35","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/13/2017","AQS","450791001","1","0.024","ppm","22","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/14/2017","AQS","450791001","1","0.031","ppm","29","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/15/2017","AQS","450791001","1","0.043","ppm","40","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/16/2017","AQS","450791001","1","0.032","ppm","30","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/17/2017","AQS","450791001","1","0.04","ppm","37","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/18/2017","AQS","450791001","1","0.046","ppm","43","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/19/2017","AQS","450791001","1","0.047","ppm","44","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/20/2017","AQS","450791001","1","0.055","ppm","51","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/21/2017","AQS","450791001","1","0.057","ppm","58","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/22/2017","AQS","450791001","1","0.044","ppm","41","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/23/2017","AQS","450791001","1","0.029","ppm","27","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/24/2017","AQS","450791001","1","0.042","ppm","39","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/25/2017","AQS","450791001","1","0.041","ppm","38","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/26/2017","AQS","450791001","1","0.043","ppm","40","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/27/2017","AQS","450791001","1","0.049","ppm","45","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/28/2017","AQS","450791001","1","0.044","ppm","41","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/29/2017","AQS","450791001","1","0.025","ppm","23","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/30/2017","AQS","450791001","1","0.036","ppm","33","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"10/31/2017","AQS","450791001","1","0.052","ppm","48","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/01/2017","AQS","450791001","1","0.048","ppm","44","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/02/2017","AQS","450791001","1","0.044","ppm","41","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/03/2017","AQS","450791001","1","0.047","ppm","44","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/04/2017","AQS","450791001","1","0.042","ppm","39","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/05/2017","AQS","450791001","1","0.025","ppm","23","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/06/2017","AQS","450791001","1","0.029","ppm","27","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/07/2017","AQS","450791001","1","0.033","ppm","31","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/08/2017","AQS","450791001","1","0.014","ppm","13","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/09/2017","AQS","450791001","1","0.013","ppm","12","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/10/2017","AQS","450791001","1","0.038","ppm","35","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/11/2017","AQS","450791001","1","0.039","ppm","36","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/12/2017","AQS","450791001","1","0.037","ppm","34","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/13/2017","AQS","450791001","1","0.031","ppm","29","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/14/2017","AQS","450791001","1","0.036","ppm","33","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/15/2017","AQS","450791001","1","0.039","ppm","36","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/16/2017","AQS","450791001","1","0.039","ppm","36","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/17/2017","AQS","450791001","1","0.036","ppm","33","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/18/2017","AQS","450791001","1","0.047","ppm","44","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/19/2017","AQS","450791001","1","0.036","ppm","33","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
"11/20/2017","AQS","450791001","1","0.036","ppm","33","SANDHILL EXPERIMENTAL STATION","17","100.0000","44201","Ozone","17900","Columbia, SC","45","South Carolina","079","Richland","34.1312620008767","-80.868318"
